PMID,Title,Authors,Abstract,Publication Year,study_name,included_in_study
17570556,Non-invasive testing for Wilson disease: revisiting the d-penicillamine challenge test.,Michael L Schilsky,,2007,Appenzeller-Herzog_2019,0
17505988,"Hereditary iron and copper deposition: diagnostics, pathogenesis and therapeutics.","Jan Aaseth, Trond Peder Flaten, Ole Andersen","Hereditary deposition of iron (primary haemochromatosis) or copper (Wilson's disease) are autosomal recessive metabolic disease characterized by progressive liver pathology and subsequent involvement of various other organs. The prevalence of primary haemochromatosis is approximately 0.5%, about 200 times higher than the prevalence of Wilson's disease. The two diseases are characterized by homozygous occurrences of mutations in the HFE gene on chromosome 6 (primary haemochromatosis) and the ATP7B gene on chromosome 13 (Wilson's disease). Unlike most other inherited conditions, these diseases can be successfully treated, emphasizing the importance of early diagnosis. Serum ferritin values, transferrin saturation and genetic analysis are used when diagnosing haemochromatosis. The diagnostics of Wilson's disease depends on the use of urinary copper values, serum ceruloplasmin and liver biopsy. If untreated, both of these genetic diseases result in rapidly progressing multiorgan damage and early death. The key treatment for haemochromatosis is phlebotomy, for Wilson's disease chelation or Zn treatment. Although the present treatments considerably improve the prognosis of patients, they may be inadequate in patients diagnosed so late that extensive body deposits of metal have been developed. The main research needs in this field are to further clarify molecular mechanisms of disease progression and to develop new chelators that are more effective and less toxic than those presently available.",2007,Appenzeller-Herzog_2019,0
17460493,Wilson disease in children: serum aminotransferases and urinary copper on triethylene tetramine dihydrochloride (trientine) treatment.,"Ronen Arnon, Judith Flores Calderon, Michael Schilsky, Sukru Emre, Benjamin L Shneider",To evaluate the efficacy of and adherence to trientine and/or zinc therapy in children with Wilson disease (WD).,2007,Appenzeller-Herzog_2019,0
17449133,Re-evaluation of the penicillamine challenge test in the diagnosis of Wilson's disease in children.,"Thomas Müller, Smita Koppikar, Rachel M Taylor, Fiona Carragher, Barbara Schlenck, Peter Heinz-Erian, Florian Kronenberg, Peter Ferenci, Stuart Tanner, Uwe Siebert, Roland Staudinger, Giorgina Mieli-Vergani, Anil Dhawan",A urinary copper (Cu) >25 micromol/24 h following penicillamine had a reported specificity of 98.2% and sensitivity of 88.2% in diagnosing Wilson's disease (WD). We have re-evaluated this test. Ninety-eight subjects were studied at presentation.,2007,Appenzeller-Herzog_2019,0
18242093,Wilson's disease: a clinico-neuropathological autopsy study.,"S Meenakshi-Sundaram, A Mahadevan, A B Taly, G R Arunodaya, H S Swamy, S K Shankar","Wilson's disease (WD), a familial neurological disorder involving the brain and liver secondary to altered copper metabolism, is common in South India. In view of the paucity of studies on this condition, the pathomorphological features of eight cases of WD were studied in detail at autopsy (brain alone, 1; brain and liver biopsy, 1; brain and visceral organs, 6), and are described with a discussion of the differential features of the neurological and hepatic forms. Of the six patients presenting with neurological manifestations, five had central pontine myelinolysis, five had subcortical white matter cavitations, four had putaminal softening, and six had variable ventricular dilatation, unlike the hepatic form. The presence of Opalski cells and pontine myelinolysis appear to be specific to the neurological form of WD. Liver abnormalities were observed in all cases (cirrhosis, 6; steatosis, 4; chronic active hepatitis, 2). Contrary to the rubric 'hepatolenticular degeneration', involvement of the lenticular nucleus was not universal, and nor was the pathology restricted to these anatomical areas.",2008,Appenzeller-Herzog_2019,0
18307260,Effect of trientine on manganese intoxication in a patient with acquired hepatocerebral degeneration.,"Hee K Park, Seung M Kim, Choong G Choi, Myoung C Lee, Sun J Chung",,2008,Appenzeller-Herzog_2019,0
18310797,Failure of prophylactic zinc in Wilson disease.,"Devendra Mishra, Veena Kalra, Rachna Seth","Early institution of prophylactic therapy of asymptomatic Wilson disease patients can prevent the expression of the disease. Zinc is currently preferred therapy for presymptomatic patients. We report onset of symptomatic disease in a presymptomatic patient and deterioration of biochemical parameters in another, despite appropriate zinc therapy.",2008,Appenzeller-Herzog_2019,0
19246413,Recurrent limb weakness in a 17-year-old boy.,"Rajoo Thapa, Biswajit Biswas, Debkrishna Mallick","Wilson disease is a relatively rare inherited disorder of copper accumulation and toxicity, caused by a defect in an enzyme that is part of the pathway of biliary excretion of excess copper. A 17-year-old boy presented with numerous episodes of hypokalemic weakness of the lower limbs of undetermined etiology since 12 years of age. Clinically, lower-motor neuron type of weakness of the limbs with preserved reflexes and paucity of sensory abnormalities were prominent. The investigations revealed distal renal tubular acidosis, hepatitis, and bilateral Kayser-Fleischer ring. The diagnosis of Wilson disease was confirmed by the demonstration of low serum ceruloplasmin, high serum copper, and high urinary copper excretion per se and after penicillamine challenge. He responded satisfactorily to penicillamine and zinc. Careful search of an underlying etiology in children presenting with hypokalemic weakness of the limbs in the face of metabolic acidosis and unexplained hepatitis may reveal Wilson disease.",2009,Appenzeller-Herzog_2019,0
19172127,Wilson disease in children: analysis of 57 cases.,"Nina Manolaki, Georgia Nikolopoulou, George L Daikos, Eleni Panagiotakaki, Maria Tzetis, Eleftheria Roma, Emmanouel Kanavakis, Vassiliki P Syriopoulou",Wilson disease (WD) has a wide spectrum of clinical manifestations. Affected children may be entirely asymptomatic and the diagnosis problematic. Herein we present the clinical and laboratory characteristics of 57 children with WD and point out the diagnostic difficulties in a pediatric population.,2009,Appenzeller-Herzog_2019,0
19170410,Bullous pemphigoid induced by penicillamine in a patient with Wilson disease.,"Svetlana Popadic, Dusan Skiljevic, Ljiljana Medenica","We report a 47-year-old man with Wilson disease who developed bullous lesions on the trunk and extremities after 20 years of penicillamine treatment. The histologic and immunofluorescence findings were diagnostic of bullous pemphigoid. When penicillamine was replaced by zinc sulfate, the patient's bullous skin lesions improved rapidly. However, after 2 months of zinc sulfate treatment, the patient's skin condition remained improved but his neurologic disease became worse and penicillamine was reinstituted. Bullous lesions recurred within 1 week and the diagnosis of penicillamine-induced bullous pemphigoid was confirmed. This is the first report of penicillamine-induced bullous pemphigoid in a patient with Wilson disease.",2009,Appenzeller-Herzog_2019,0
19053885,The use of copper-lowering therapy with tetrathiomolybdate in medicine.,George J Brewer,"Tetrathiomolybdate (TM), an anticopper drug, has been developed for the neurologic presentation of Wilson's disease. In animal models, lowering copper levels with TM produces antifibrotic, anti-inflammatory, antiautoimmune, and anticancer effects, thought to be due to inhibition of many cytokines that are dependent on available copper for their activity. Clinical testing has been done relatively extensively in Wilson's disease and advanced cancers, but remains in its infancy in other diseases.",2009,Appenzeller-Herzog_2019,0
19026449,Reactivity and kinetic studies of (NH4)2(MoS4) in acidic aqueous solution: possible relevance to the angiostatic function of the MoS4(2-) ligand.,"E K Quagraine, I Georgakaki, D Coucouvanis","Although addition of mineral acids to WS(4)(2-) in water is known to lead to aggregation and formation of various polynuclear thiotungstate anions, acid hydrolysis of the MoS(4)(2-) anion is reported to give mainly MoS(3) or MoS(2) as hydrolysis products. Knowledge of the resulting product(s) from such reactions has implications on the use of tetrathiomolybdate (MoS(4)(2-)) as both a potential anti-tumor drug and for the treatment of Wilson's disease. In this investigation, reaction of HCl with MoS(4)(2-) in water was monitored as a function of time. Reaction mixtures of both 1:1 and 2:1 mole ratios of the acid to MoS(4)(2-) were examined, as well as MoS(4)(2-) reactions in simulated human stomach fluids at pH of approximately 2 and 3. Monitoring by electrospray mass spectrometry (ESMS), Fourier transform infrared (FTIR), and UV-visible spectroscopy clearly has revealed the formation of complex mixtures of polynuclear thiomolybdates (Mo(2)-Mo(18)). Generally, a two-stage consecutive reaction sequence occurs. A faster stage (k=7.0-7.9 x 10(-2)min(-1)), which seems to extend to trinuclear thiomolybdate species, followed by a slower second stage (k=5.4-15.2 x 10(-4)min(-1)) to higher polynuclear thiomolybdates. Under acidic conditions (e.g. pH approximately 3) that could also mimic some human stomach fluids, and under anaerobic atmosphere where the generated hydrogen sulfide is prevented from escaping from the reaction vessel, Mo(3)S(9)(2-) predominates over an extended reaction period. In similar reactions under aerobic conditions and where the hydrogen sulfide is irretrievably lost from the reaction mixture the binuclear (Mo(2)O(a)S(10-a)(2-);a=0-3) and trinuclear (Mo(3)O(b)S(9-b)(2-);b=1-3) anions predominate.",2009,Appenzeller-Herzog_2019,0
19014823,Hypothyroidism and dyshormonogenesis induced by D-penicillamine in children with Wilson's disease and healthy infants born to a mother with Wilson's disease.,"Aaron Hanukoglu, Batya Curiel, Drora Berkowitz, Arieh Levine, Joseph Sack, Mordehai Lorberboym","Two siblings born to a mother with Wilson's disease, who was taking D-penicillamine, developed transient goitrous hypothyroidism. A prospective evaluation of 5 patients with Wilson's disease taking and not taking D-penicillamine for as long as 9.5 years showed subclinical hypothyroidism. D-penicillamine probably inhibited thyroperoxidase activity in utero in healthy infants and during childhood in patients with Wilson's disease.",2008,Appenzeller-Herzog_2019,0
18855987,High frequency of the c.3207C>A (p.H1069Q) mutation in ATP7B gene of Lithuanian patients with hepatic presentation of Wilson's disease.,"Laimutis Kucinskas, Jolanta Jeroch, Astra Vitkauskiene, Raimundas Sakalauskas, Vitalija Petrenkiene, Vaidutis Kucinskas, Rima Naginiene, Hartmut Schmidt, Limas Kupcinskas",To investigate the prevalence of the ATP7B gene mutation in patients with hepatic presentation of Wilson's disease (WD) in Lithuania.,2008,Appenzeller-Herzog_2019,0
18809982,Haemolytic anaemia as a first sign of Wilson's disease.,"S Balkema, M E Hamaker, H P J Visser, G D N Heine, U Beuers","A 19-year-old female presented with haemolytic anaemia and subsequently developed liver failure. This raised suspicion of Wilson's disease, which was confirmed by Kayser-Fleischer rings, a low ceruloplasmin level, raised 24-hour urinary copper excretion and two mutations in the 'Wilson gene'. She was successfully treated with D-penicillamine and zinc. In young patients with unexplained haemolysis, liver dysfunction or neuro-psychiatric symptoms, Wilson's disease should be considered.",2008,Appenzeller-Herzog_2019,0
18686645,Wilson's disease in Taiwan.,"Nai-Shin Chu, Chin-Chang Huang","Wilson's disease (WD) has been studied in Taiwan since 1960s. The study can be divided into three periods: (1) The first period was 1960s, represented by the work of Dr. JB Tu who worked in the U.S. Naval Medical Research Unit No. 2 (NAMRU-2); (2) The second period was 1970s, represented by the work of Dr. ML Leu who also worked in NAMRU-2. During these two periods, d-penicillamine was introduced to Taiwan via NAMRU-2, primarily as study drug; and (3) The third period was 1980s and afterwards. Tu and Leu reported the clinical manifestations, tissue concentrations of copper, and therapeutic effects of d-penicillamine including cupriuresis, reduction of copper content in tissues, and prognosis. Our studies after 1980s included clinical manifestations, evoked potentials to detect the extent of CNS involvement, effect of superimposed hepatitis B infection on clinical manifestations and prognosis, and WD with cerebral white matter involvement. The present review highlights above investigations.",2008,Appenzeller-Herzog_2019,0
18683094,"Tetrathiomolybdate, a copper chelator for the treatment of Wilson disease, pulmonary fibrosis and other indications.","Valentina Medici, Giacomo Carlo Sturniolo","Tetrathiomolybdate (TTM) is a copper chelator that has also demonstrated antiangiogenic, antifibrogenic and anti-inflammatory actions in preclinical studies. The drug, from the University of Michigan was licensed to Pipex Pharmaceuticals Inc for development for several indications; development of the drug for cancer was later licensed to Attenuon LLC. In a phase III clinical trial, TTM stabilized neurological function in patients with Wilson disease, causing significant recovery in 81% of patients at 3 years post initiation of therapy; a second phase III trial was ongoing at the time of publication. A phase I/II clinical trial demonstrated the efficacy of TTM in patients with idiopathic pulmonary fibrosis, and led the FDA to grant TTM Orphan Drug status for this disease. Several phase II clinical trials had also been completed in patients with various cancers, and revealed mixed efficacy. TTM was also assessed in a phase I clinical trial for age-related macular degeneration, but the results reported from the trial were negative; no further development has occurred for this indication. TTM was assessed for the treatment of psoriasis in a phase II clinical trial, but no data have been reported. At the time of publication, phase II and phase III clinical trials were ongoing in patients with Alzheimer's disease and primary biliary cirrhosis, respectively. The most common clinical side effects observed for TTM over the range of indications have been anemia, neutropenia, leukopenia and transaminase elevations. These side effects were generally resolved with either a dose adjustment or temporary suspension of the dosing regimen. TTM is predicted to most likely find a niche in the therapy of Wilson disease, for which current treatment options are limited.",2008,Appenzeller-Herzog_2019,0
18661763,Analysis of renal impairment in children with Wilson's disease.,"Xiao-Hui Zhuang, Ying Mo, Xiao-Yun Jiang, Shu-Mei Chen","Since the diverse manifestations of renal impairment appear in different periods of Wilson's disease, misdiagnosis or missed diagnosis is not rare. This study was undertaken to find the clinical features of renal impairment in children with Wilson's disease or hepatolenticular degeneration (HLD).",2008,Appenzeller-Herzog_2019,0
18568852,Diagnosis of Wilson's disease: a comprehensive review.,"Chloe M Mak, Ching-Wan Lam","Wilson's disease is an autosomal recessive disorder of copper metabolism. The culprit gene is ATP7B. The worldwide prevalence is about 1 in 30,000, which may vary by population. Higher prevalence rates were reported using more sensitive screening techniques and pilot population screening. Typical presentations include neuropsychiatric and hepatic dysfunction, whereas atypical presentations are protean. Diagnosis relies on a high clinical suspicion, typical neurological symptoms, presence of Kayser-Fleischer rings, and reduced serum ceruloplasmin concentration. The conventional value of < 0.20 g/l is not a universal diagnostic value. Age of the subjects and analytical variations should be considered when interpreting these levels. Patients with inconclusive findings require further investigations such as 24 h urinary free-copper excretion, penicillamine challenge test, liver copper measurement, and detection of gene mutations. Direct molecular diagnosis remains the most decisive tool. Other tests such as non-ceruloplasmin-bound copper are unreliable. Potential pitfalls and limitations of these diagnostic markers are critically reviewed in this paper. The mainstays of therapy are trientine, penicillamine, and/or zinc. Liver transplantation is lifesaving for those with advanced disease. Ceruloplasmin oxidase activity and serum free-copper concentration should be monitored in patients on long-term de-coppering therapy to prevent iatrogenic copper deficiency.",2008,Appenzeller-Herzog_2019,0
18564443,Neurological deterioration during treatment in Wilson's disease: question.,"T J Kleinig, H Harley, P D Thompson",,2008,Appenzeller-Herzog_2019,0
18546325,MR spectroscopy in monitoring the treatment of Wilson's disease patients.,"Beata Tarnacka, Wojciech Szeszkowski, Marek Golebiowski, Anna Czlonkowska","The aim of this study was to determine the effectiveness of brain proton magnetic resonance spectroscopy ((1)H-MRS) for monitoring therapy in Wilson's disease (WD) patients. Voxels were located in the globus pallidus (right, left). We followed 17 newly diagnosed WD cases for 1-year period. During this observation period, 6 neurological and 9 hepatic patients improved, while 2 neurological patients deteriorated. The pretreatment (1)H-MRS analysis showed a statistically significant lower level of mI/Cr, NAA/Cr, and higher Lip/Cr in all WD patients with improvement compared with controls. In patients with hepatic signs, a statistically significant increase of mI/Cr and Glx/Cr was observed in the second (1 year posttreatment) (1)H-MRS. In patients with neurological improvement after treatment in the follow-up (1)H-MRS, a statistically significant increase of NAA/Cr was noted. During neurological deterioration, a decrease of Glx/Cr and NAA/Cr was seen, in contrast to another neurologically impaired patient with liver failure exacerbation, where a decrease of mI/Cr and increase of Glx/Cr was observed. The alternations of NAA/Cr ratio in neurologically impaired patients and mI/Cr and Glx/Cr in patients with liver failure could be a sensitive marker of the clinical recovery and deterioration in those WD patients. (1)H-MRS is a technique that can be used for accurate monitoring of treatment efficacy in WD patients.",2008,Appenzeller-Herzog_2019,0
18415754,Usefulness of penicillamine-stimulated urinary copper excretion in the diagnosis of adult Wilson's disease.,"José Ramón Foruny, Daniel Boixeda, Antonio López-Sanroman, Enrique Vázquez-Sequeiros, Mónica Villafruela, Manuel Vázquez-Romero, Miguel Rodríguez-Gandía, Carlos Martín de Argila, Cristina Camarero, José María Milicua","Diagnosis of Wilson's disease (WD) is reliant on liver biopsy (LB) and measurement of hepatic copper. The aim of this study was to determine the usefulness of penicillamine-stimulated urinary copper excretion (PS-UCE), a non-invasive diagnostic test, for the diagnosis of WD in adults.",2008,Appenzeller-Herzog_2019,0
17435591,Wilson disease: description of 282 patients evaluated over 3 decades.,"Arun B Taly, S Meenakshi-Sundaram, Sanjib Sinha, H S Swamy, G R Arunodaya","The clinical manifestations of Wilson disease (WD) are varied and challenging. We conducted the current study to present the phenotypic characteristics and follow-up for a large cohort of patients with WD. We reviewed the medical records of 282 cases of WD (male:female ratio, 196:86) for clinical features, investigations, treatment, and outcome data. The clinical presentations were as follows: hepatic, 42 (14.9%); hepato-neurologic, 10 (3.5%); neurologic, 195 (69.1%); pure psychiatric, 7 (2.4%); osseomuscular, 6 (2.1%); and ""presymptomatic,"" 15 (5.3%). Mean age was 15.9 years. Presymptomatic patients and those with the hepatic form of WD were younger and patients with osseomuscular and psychiatric forms were older than neurologic patients. The mean duration of illness at the time of diagnosis was 28 months. Predominant neurologic features were as follows: parkinsonism, 62.3%; dystonia, 35.4%; cerebellar, 28%; pyramidal signs, 16%; chorea, 9%; athetosis, 2.2%; myoclonus, 3.4%; and behavioral abnormalities, 16%. Kayser-Fleischer (KF) rings were seen as follows: neurologic patients, 100%; hepatic patients, 86%; and presymptomatic patients, 59%. Positive family history was noted in 47% and consanguinity in 54%. Patients born of consanguineous parents had an earlier age of onset and shorter duration of illness before presentation. Serum ceruloplasmin was decreased in 93% and 24-hour urinary copper excretion was increased in 70% of patients. Neuroimaging (computed tomography/magnetic resonance imaging) and electrophysiologic abnormalities were seen in many patients. Overall, 195 patients were on D-penicillamine therapy and 182 on zinc sulphate. Follow-up data, available for 225 patients, for a mean duration of 46 months, revealed improvement in 176, no change in 20, and deterioration in 6. Twenty-three patients died. To conclude, despite increased awareness and recognition and significant inroads into therapeutic frontiers, follow-up remains poor in developing countries and a return to previous level of functioning is not universal.",2007,Appenzeller-Herzog_2019,0
17344776,Wilson's disease with hepatic presentation in childhood.,"M B Karim, M M Rahman, M S Islam","Diagnosis of Wilson's disease with hepatic presentation in childhood using clinical and common laboratory parameters is still challenging and is often missed or delayed. The aim of the study was to document the clinical and laboratory parameters of hepatic presentation of Wilson's disease in children. The study was conducted at a tertiary-care hospital in a developing country. Clinical and common laboratory parameters were recorded in 32 Wilson's disease children with hepatic presentation. The diagnosis was based on positive family history, Kayser-Fleischer ring, low serum ceruloplasmin level, elevated basal urinary copper excretion and favorable response to therapy with D-penicillamine. Mean age+/-SD at presentation was 9+/-2.97 years and 21 (65.6%) were boys. Chronic liver disease (21; 65.6%) followed by fulminant hepatic failure 1(6; 18.8%) were the commonest presentation. In the whole group, Kayser-Fleischer ring was found in 21 (65.6%), low serum ceruloplasmin in 16 (50%) and elevated basal urinary copper excretion in all 32 (100%) children. Diagnosis of Wilson's disease was made at presentation on the basis of i) Kayser-Fleischer ring, low serum ceruloplasmin, elevated basal urinary copper excretion and favorable response to D-penicillamine therapy in 11 (34.4%), ii) Kayser-Fleischer ring, elevated basal urinary copper excretion and favorable response to D-penicillamine therapy in 10 (31.2%), iii) elevated basal urinary copper excretion and favorable response to D-penicillamine therapy in 6 (18.8%) and iv) low ceruloplasmin, elevated basal urinary copper excretion and favorable response to D-penicillamine therapy in 5 (15.6%) children. Wilson's disease can not be excluded in children presenting with hepatic involvement using the commonly practiced clinical and laboratory parameters. A combination of various clinical and laboratory parameters were used for the diagnosis of Wilson's disease in the studied children with hepatic presentation.",2007,Appenzeller-Herzog_2019,0
15953111,An iatrogenic dermatosis with ulceration.,"H-J Choi, D-K Lee, S-E Chang, M-W Lee, J-H Choi, K-C Moon, J-K Koh",,2005,Appenzeller-Herzog_2019,0
16466879,Paradigm shift in treatment of Wilson's disease: zinc therapy now treatment of choice.,Tjaard Ubbo Hoogenraad,"Zinc therapy has replaced penicillamine as first-line therapy for Wilson's disease. New guidelines reflect the paradigm shift in treatment that has occurred in recent years. In the old paradigm, Wilson's disease was seen as genetic disorder associated with the accumulation of copper in the liver and in other organs once the liver had become overloaded with copper. When left untreated, the disease was regarded as uniformly fatal. The old treatment guidelines advised, 'decoppering' with penicillamine because this chelating agent was considered effective in restoring most patients to health. Before the start of treatment, patients were warned that their symptoms could worsen during the first weeks or months of therapy, so as to prevent them from abandoning penicillamine therapy in dismay. In the new paradigm, Wilson's disease is seen as a hereditary disorder associated with copper intoxication. The essence of symptomatic Wilson's disease is poisoning by free copper in the blood, that is, by copper that is not bound to ceruloplasmin. This form of copper is toxic, whereas accumulated copper and copper that is bound to ceruloplasmin or metallothionein is not. The treatment of symptomatic Wilson's disease is no longer aimed at 'decoppering', the removal of accumulated copper, but at the normalization of the free copper concentration in blood, to reverse the copper poisoning. This can be achieved safely and effectively with zinc therapy. Zinc induces metallothionein, a highly effective detoxification protein that binds copper. Oral zinc therapy leads to storage of metallothionein-bound copper in the mucosa of the gut and to the excretion of copper via the stools. New treatment guidelines advise against the use of chelating agents as initial treatment because they may aggravate copper intoxication and cause iatrogenic deterioration.",2006,Appenzeller-Herzog_2019,0
16423616,Early diagnosis of Wilson Disease in a six-year-old child.,"Alessandro G Lo Curto, Antonietta Marchi, Maurizia Grasso, Eloisa Arbustini, Georgios Loudianos, Agnese Brega",,2006,Appenzeller-Herzog_2019,0
16423615,Direct diagnosis of Wilson disease by molecular genetics.,"Silvia Caprai, Georgios Loudianos, Francesco Massei, Laura Gori, Mario Lovicu, Giuseppe Maggiore","In 3 children with chronic liver disease, although multiple studies of copper metabolism were normal, which made the diagnosis of Wilson disease unlikely, analysis of ATP7B gene showed disease causing mutations in all. Molecular diagnosis should be considered in children with enigmatic liver disease, especially those with features of nonalcoholic fatty liver disease.",2006,Appenzeller-Herzog_2019,0
16394408,Penicillamine induced pseudoxanthoma elasticum with elastosis perforans serpiginosa.,"Namita Rath, Amit Bhardwaj, Hemant Kumar Kar, P K Sharma, Meenakhshi Bharadwaj, S C Bharija","Long term D-penicillamine therapy, especially when used to treat Wilson's disease has been shown to cause elastosis perforans serpiginosa, pseudoxanthoma elasticum perforans and other degenerative dermatoses. We report a 23-year-old male patient who presented with multiple firm papules, nodules over the neck, axillae, front of elbows for five years. He was a known case of Wilson's disease on long-term treatment with penicillamine for the past 12 years. The papulonodular lesions were non-tender and some were discrete while others were arranged in a circinate pattern. There was central scarring of the skin within the circinate lesions. In addition, there were several small yellowish papules on both sides of the neck which eventually became confluent to form plaques. Histopathology confirmed the diagnosis of elastosis perforans serpiginosa and pseudoxanthoma elasticum. He was treated with cryotherapy (using liquid nitrogen through cryojet) for former lesions. The lesions showed remarkable improvement after five sittings. Now the patient is under trientine hydrochloride (750 mg twice daily) for Wilson's disease.",2005,Appenzeller-Herzog_2019,0
16327027,Index of suspicion.,"Hamed Shafagh, Mitra Ahmad Soltani, Miltiadis Douvoyiannis, John Widness, Jorge Di Paola, Neera Yadav, Amy Jatzlau, John Pohl, Michael Weir",,2005,Appenzeller-Herzog_2019,0
16305350,Control of copper status for cancer therapy.,"Vicki L Goodman, George J Brewer, Sofia D Merajver","Copper is a trace element which is tightly regulated in mammals and lower animals. Disruptions of copper homeostasis in humans are rare and they cause serious disorders such as Wilson's disease and Menke's disease. Copper plays an important role in promoting physiological and malignant angiogenesis. Formation of new blood vessels by a tumor enables tumor growth, invasion, and metastasis are copper requiring processes. The copper chelator tetrathiomolybdate (TM), which quickly and effectively depletes copper stores, is under investigation as an anti-angiogenic agent. Promising results from in vitro experiments, in pre-clinical animal models, and in a phase I clinical trial have led to several phase II trials of TM in patients with advanced cancers.",2005,Appenzeller-Herzog_2019,0
16293159,A case study: identifying a new case of Wilson's disease.,Jeannette A Noble,"To present a case of Wilson's disease that presented with fatigue, nausea, abdominal pain, and splenomegaly. Patient information, diagnostic tests, etiology, anatomy and physiology, pathophysiology, assessment, signs and symptoms, diagnosis, medical treatment, nursing interventions, patient education, and research findings related to Wilson's disease are discussed.",2005,Appenzeller-Herzog_2019,0
16190972,Combination treatment with penicillamine and trientine in a patient with Wilson's disease.,"Shigetoshi Kobayashi, Hiroko Kodama, Ryo Inuzuka, Yosuke Mori, Yukishige Yanagawa",,2005,Appenzeller-Herzog_2019,0
16182195,Anticopper therapy against cancer and diseases of inflammation and fibrosis.,George J Brewer,"Anticopper drugs that have been developed to treat Wilson's disease, a disease of copper toxicity, include tetrathiomolybdate, zinc, penicillamine, and trientine. Lowering copper levels by a modest amount in non-Wilson's patients with tetrathiomolybdate inhibits angiogenesis, fibrosis and inflammation while avoiding clinical copper deficiency. Through this mechanism tetrathiomolybdate has proven effective in numerous animal models of cancer, retinopathy, fibrosis, and inflammation. Penicillamine has efficacy in rheumatoid arthritis and trientine has efficacy in diabetic neuropathy and diabetic heart disease. If clinical studies support the animal work, anticopper therapy holds promise for therapy of cancer, fibrotic disease and inflammatory and autoimmune diseases.",2005,Appenzeller-Herzog_2019,0
16174091,Two male patients with Wilson's disease treated using trientine and iron reduction therapy.,"Hisao Hayashi, Toshio Ueno, Motoyoshi Yano, Toshihide Okada, Hiroshi Mabuchi",,2005,Appenzeller-Herzog_2019,0
16170647,[Acute liver failure and hemolysis in a 16-year-old woman. First manifestation of Wilson's disease].,"Stefan U Christl, Dimitri Flieger, Ralf Keller, Wolfgang Stremmel, Wolfgang Fischbach","A 16-year-old previously healthy female patient was admitted with progressive weakness and jaundice. There was no history of journeys to far-away countries. The patient was on oral contraceptives but no other medication, there were no signs of drug abuse. Apart from scleral and skin jaundice all physical findings were normal.",2005,Appenzeller-Herzog_2019,0
16150342,Variations in aganglionic segment length of the enteric neural plexus in Mowat-Wilson syndrome.,"Naoko Ishihara, Atsuyoshi Shimada, Junji Kato, Norihiro Niimi, Shuichi Tanaka, Kiyokuni Miura, Tatsuya Suzuki, Nobuaki Wakamatsu, Masahiro Nagaya","Patients with zinc finger homeo box 1B (ZFHX1B) mutations or deletions develop multiple congenital anomalies including Hirschsprung disease, known as Mowat-Wilson syndrome (MWS). In this study, we investigated variations in the enteric neural plexus abnormalities in MWS using morphometry-based histopathologic analysis.",2005,Appenzeller-Herzog_2019,0
16144289,Elastosis perforans serpiginosa secondary to D-penicillamine therapy with coexisting cutis laxa.,"Les B Rosen, Matthew Muellenhoff, Thi T Tran, Michelle Muhart","Elastosis perforans serpiginosa (EPS) is a rare complication of D-penicillamine therapy. EPS has been reported in patients with Wilson disease, cystinuria, and rheumatoid arthritis after many years of high-dose therapy. We report a case of D-penicillamine-induced EPS with coexisting acquired cutis laxa in a patient with cystinuria. Although both EPS and acquired cutis laxa can be associated with D-penicillamine therapy, few cases have been reported with overlapping clinical presentations, and previously only in patients with Wilson disease. We review the characteristic clinical and histologic features of EPS and discuss the potential dermatologic manifestations of D-penicillamine therapy.",2005,Appenzeller-Herzog_2019,0
16076079,Kinetic study of zinc sulphate release from lipophilic matrices prepared for the therapy of Wilson's disease.,"J Nagy, A Folhoffer, A Horvath, T Csak, G Taba, K Szentmihályi, F Szalay, R Zelko",The rate and extent of drug release from the most controlled release wax matrices are influenced by the drug loading/embedding excipient ratio of the systems. In the present study hydrophobic wax - zinc sulphate matrices with different drug loadings were prepared for the therapy of Wilson's disease. The drug release was tested by the paddle method of USP and the dissolution data were analysed. Both the dissolution rate and kinetic profile can be controlled by alteration in the quantity of embedding material. Matrices of 75% zinc sulphate loadings showed steady state diffusion-controlled matrix release with good correlation in vitro. Good absorption of zinc sulphate from the gastrointestinal tract was proven by significant elevation of serum zinc level in patients with Wilson's disease.,2005,Appenzeller-Herzog_2019,0
