PMID,Title,Authors,Abstract,Publication Year,study_name,included_in_study
25784629,Prospective clinical and radiologic evaluation of patellofemoral matrix-induced autologous chondrocyte implantation.,"Jay R Ebert, Michael Fallon, Anne Smith, Gregory C Janes, David J Wood","While matrix-induced autologous chondrocyte implantation (MACI) has demonstrated encouraging outcomes in the treatment of knee chondral defects, there remains little available research specifically investigating its use in the patellofemoral joint.",2015,Jeyaraman_2020,0
30398400,Magnetic Resonance Imaging Evaluation of Cartilage Repair and Iron Particle Kinetics After Magnetic Delivery of Stem Cells.,"Yuki Ota, Naosuke Kamei, Takayuki Tamaura, Nobuo Adachi, Mitsuo Ochi","This study is very important as a preclinical study of magnetic resonance imaging (MRI) assessment after magnetic targeting of mesenchymal stem cells. The findings of this study show that MRI is useful for evaluating the regenerative process of cartilage with magnetic targeting and kinetics of iron particles, and is less invasive without any complications.",2018,Jeyaraman_2020,0
25036509,Repair of articular cartilage defects by tissue-engineered cartilage constructed with adipose-derived stem cells and acellular cartilaginous matrix in rabbits.,"Z J Wang, R Z An, J Y Zhao, Q Zhang, J Yang, J B Wang, G Y Wen, X H Yuan, X W Qi, S J Li, X C Ye","After injury, inflammation, or degeneration, articular cartilage has limited self-repair ability. We aimed to explore the feasibility of repair of articular cartilage defects with tissue-engineered cartilage constructed by acellular cartilage matrices (ACMs) seeded with adipose-derived stem cells (ADSCs). The ADSCs were isolated from 3-month-old New Zealand albino rabbit by using collagenase and cultured and amplified in vitro. Fresh cartilage isolated from adult New Zealand albino rabbit were freeze-dried for 12 h and treated with Triton X-100, DNase, and RNase to obtain ACMs. ADSCs were seeded in the acellular cartilaginous matrix at 2x10(7)/mL, and cultured in chondrogenic differentiation medium for 2 weeks to construct tissue-engineered cartilage. Twenty-four New Zealand white rabbits were randomly divided into A, B, and C groups. Engineered cartilage was transplanted into cartilage defect position of rabbits in group A, group B obtained ACMs, and group C did not receive any transplants. The rabbits were sacrificed in week 12. The restored tissue was evaluated using macroscopy, histology, immunohistochemistry, and transmission electron microscopy (TEM). In the tissue-engineered cartilage group (group A), articular cartilage defects of the rabbits were filled with chondrocyte-like tissue with smooth surface. Immunohistochemistry showed type II-collagen expression and Alcian blue staining was positive. TEM showed chondrocytes in the recesses, with plenty of secretary matrix particles. In the scaffold group (group B), the defect was filled with fibrous tissue. No repaired tissue was found in the blank group (group C). Tissue-engineered cartilage using ACM seeded with ADSCs can help repair articular cartilage defects in rabbits.",2014,Jeyaraman_2020,0
23322264,Implantation of matrix-induced autologous chondrocyte (MACI ®) grafts using carbon dioxide insufflation arthroscopy.,"Alberto Vascellari, Enrico Rebuzzi, Stefano Schiavetti, Nicolò Coletti",The purpose of this study was to determine the safety of a new arthroscopic Matrix-induced autologous chondrocyte implant (MACI) technique with carbon dioxide insufflation utilized to improve visualization during the dry phase of the scaffold implant.,2014,Jeyaraman_2020,0
34763541,Repairing Cartilage with Processed Chondrocyte Constructs: A 6-Month Study Using a Porcine Model.,"Akihiko Kusanagi, Eric B Blahut, Takahiro Ogura, Akihiro Tsuchiya, Shuichi Mizuno","Autologous chondrocyte implantation was the first cell-based therapy that used a tissue engineering process to repair cartilage defects. Recently improved approaches and tissue-engineered cell constructs have been developed for growing patient populations. We developed a chondrocyte construct using a collagen gel and sponge scaffold and physicochemical stimuli, implanted with a surgical adhesive. We conducted a proof-of-concept study of these improvements using a cartilage defect model in miniature swine.",2021,Jeyaraman_2020,0
32368335,Autologous chondrocyte implantation with a Reveille cartilage processor for articular cartilage injury: a case report.,"Tadashi Igarashi, Takao Kaneko, Shu Yoshizawa, Kazutaka Takada, Yu-Uki Matsu-Ura, Hiroyasu Ikegami, Yoshiro Musha","Autologous chondrocyte implantation (ACI) is an important operative option when repairing cartilage defects of the knee. This report introduces a new product development with one-stage ACI using a Reveille Cartilage Processor (Reveille CP) as well as the assessment of MRI and clinical results at a 1-year follow-up. The report compared cases between a 42-year-old female who underwent ACI surgery using Reveille CP and a 51-year old female who received treatment with two-stage ACI of tissue-engineered cartilage-like tissue (J-TEC Autologous Chondrocyte Cultured Cartilage [JACC]). One year after JACC, magnetic resonance imaging (MRI) showed signal intensity area in the grafted area, while patients with Reveille CP showed greater thickness than the surrounding healthy cartilage. The Lysholm, pain and QOL scores of Knee Injury and Osteoarthritis Outcome (KOOS) at one 1 year after surgery with Reveille CP were higher than JACC.",2020,Jeyaraman_2020,0
34081176,Prone-positioned knee arthroscopy for isolated retropatellar cartilage defects with gel-type autologous chondrocyte implantation.,"Mahmut Enes Kayaalp, Yigit Umur Cirdi, Sebastian Kopf, Roland Becker","Treatment of isolated retropatellar cartilage defects using current gel-type regenerative methods requires settlement of the gel to the underlying subchondral bone under gravity; thus, prone positioned arthroscopy is used.",2021,Jeyaraman_2020,0
31538811,Combined Bone Marrow Aspirate and Platelet-Rich Plasma for Cartilage Repair: Two-Year Clinical Results.,"Kris Hede, Bjørn B Christensen, Jonas Jensen, Casper B Foldager, Martin Lind",To evaluate the clinical and biological outcome of combined bone marrow aspirate concentrate (BMAC) and platelet-rich plasma (PRP) on a collagen scaffold for treating cartilage lesions in the knee.,2021,Jeyaraman_2020,0
33855594,Knee articular cartilage injury treatment with matrix-induced autologous chondrocyte implantation (MACI): correlation at 24 and 120 months between clinical and radiological findings using MR arthrography.,"Marco Calvi, Marco Curti, Christian Ossola, Marta Duvia, Maria Gloria Angeretti, Mario Ronga, Eugenio Annibale Genovese",To evaluate the long-term evolution of matrix-induced autologous chondrocyte implantation (MACI) with magnetic resonance (MR) arthrography and verify the correlation between radiological and clinical findings.,2021,Jeyaraman_2020,0
24458240,One-step surgery with multipotent stem cells for the treatment of large full-thickness chondral defects of the knee.,"Alberto Gobbi, Georgios Karnatzikos, Sukesh Rao Sankineani","Chondral lesions in athletically active patients cause considerable morbidity, and treatment with existing cell-based therapies can be challenging. Bone marrow has been shown as a possible source of multipotent stem cells (MSCs) with chondrogenic potential and is easy to harvest during the same surgical procedure.",2014,Jeyaraman_2020,0
29219020,Correlation of MRI Appearance of Autologous Chondrocyte Implantation in the Ankle with Clinical Outcome.,"Keith W Chan, Richard D Ferkel, Brian Kern, Sarah S Chan, Gregory R Applegate",The objective of this study was to characterize magnetic resonance imaging (MRI) findings and correlate with clinical results in patients who underwent autologous chondrocyte implantation (ACI) of osteochondral lesions of the talus (OLT).,2018,Jeyaraman_2020,0
26738900,Addition of Mesenchymal Stem Cells to Autologous Platelet-Enhanced Fibrin Scaffolds in Chondral Defects: Does It Enhance Repair?,"Laurie R Goodrich, Albert C Chen, Natasha M Werpy, Ashley A Williams, John D Kisiday, Alvin W Su, Esther Cory, Paul S Morley, C Wayne McIlwraith, Robert L Sah, Constance R Chu","The chondrogenic potential of culture-expanded bone-marrow-derived mesenchymal stem cells (BMDMSCs) is well described. Numerous studies have also shown enhanced repair when BMDMSCs, scaffolds, and growth factors are placed into chondral defects. Platelets provide a rich milieu of growth factors and, along with fibrin, are readily available for clinical use. The objective of this study was to determine if the addition of BMDMSCs to an autologous platelet-enriched fibrin (APEF) scaffold enhances chondral repair compared with APEF alone.",2016,Jeyaraman_2020,0
26069694,Autologous Matrix-Induced Chondrogenesis in the Knee: A Review.,"Yee Han Dave Lee, Ferzan Suzer, Hajo Thermann",Autologous matrix-induced chondrogenesis (AMIC) is a 1-step cartilage restoration technique that combines microfracture with the use of an exogenous scaffold. This matrix covers and mechanically stabilizes the clot. There have been an increasing number of studies performed related to the AMIC technique and an update of its use and results is warranted.,2014,Jeyaraman_2020,0
29391278,Human umbilical cord Wharton's jelly mesenchymal stem cells combined with an acellular cartilage extracellular matrix scaffold improve cartilage repair compared with microfracture in a caprine model.,"Y Zhang, S Liu, W Guo, M Wang, C Hao, S Gao, X Zhang, X Li, M Chen, X Jing, Z Wang, J Peng, S Lu, Q Guo","As a novel and promising seed cell, human umbilical cord Wharton's jelly mesenchymal stem cells (hWJMSCs) are widely applied in tissue engineering. However, whether hWJMSCs can better repair and regenerate the articular cartilage in big animals than microfracture (MF, a predominant clinical treatment strategy for damaged cartilage) is unclear. Evaluation of the validity, and safety of hWJMSCs in a caprine model with a full-thickness femoral condyle articular cartilage defect, compared with MF is required.",2018,Jeyaraman_2020,0
29305041,Arthroscopic Treatment of Osteochondral Lesions of the Talus Using Juvenile Articular Cartilage Allograft and Autologous Bone Marrow Aspirate Concentration.,"Bridget A DeSandis, Amgad M Haleem, Carolyn M Sofka, Martin J O'Malley, Mark C Drakos",Juvenile allogenic chondrocyte implantation (JACI; DeNovo NT Natural Tissue Graft,2018,Jeyaraman_2020,0
17724094,Arthroscopic autologous osteochondral grafting for cartilage defects of the knee: prospective study results at a minimum 7-year follow-up.,"Maurilio Marcacci, Elizaveta Kon, Marco Delcogliano, Giuseppe Filardo, Maurizio Busacca, Stefano Zaffagnini","Articular cartilage lesions, with their inherent limited healing potential, remain a challenging problem for orthopaedic surgeons. Various approaches have been proposed to treat these lesions; nevertheless, opinions on indications and clinical efficacy of these techniques are still controversial.",2007,Jeyaraman_2020,0
16517314,Articular cartilage paste grafting to full-thickness articular cartilage knee joint lesions: a 2- to 12-year follow-up.,"Kevin R Stone, Ann W Walgenbach, Abhi Freyer, Thomas J Turek, Donald P Speer",To prospectively assess clinical outcomes and regeneration of osteoarthritic cartilage lesions treated with an articular cartilage paste grafting technique.,2006,Jeyaraman_2020,0
19448048,An autologous cartilage tissue implant NeoCart for treatment of grade III chondral injury to the distal femur: prospective clinical safety trial at 2 years.,"Dennis C Crawford, Chelsea M Heveran, W Dilworth Cannon, Li Foong Foo, Hollis G Potter",The healing potential of damaged articular cartilage is limited. The NeoCart is a tissue-engineered collagen matrix seeded with autogenous chondrocytes designed for the repair of hyaline articular cartilage.,2009,Jeyaraman_2020,0
28583641,Osteochondral lesion depth on MRI can help predict the need for a sandwich procedure.,"R Nizak, J Bekkers, P A de Jong, T Witkamp, T Luijkx, D Saris","Autologous subchondral bone grafting in combination with autologous chondrocyte implantation (ACI) (sandwich procedure) is a well-accepted procedure for the treatment of osteochondral lesions of the knee. This requires a different surgical technique and preoperative planning compared to ACI alone. In addition, pain from bone marrow donor site locations can be expected and should be part of patient consent and expectations. This study evaluates whether the MRI made as part of the standard preoperative cartilage patient work up has the diagnostic accuracy to predict the need for a sandwich procedure.",2017,Jeyaraman_2020,0
26725455,Comparison of Collagen Graft Fixation Methods in the Porcine Knee: Implications for Matrix-Assisted Chondrocyte Implantation and Second-Generation Autologous Chondrocyte Implantation.,"Graeme P Whyte, Alan McGee, Laith Jazrawi, Robert Meislin",To evaluate the fixation integrity at time zero of a type I/III collagen patch secured to a chondral defect in the porcine knee using methods typically employed in autologous chondrocyte implantation (ACI) and matrix-assisted chondrocyte implantation.,2016,Jeyaraman_2020,0
23666378,Implantation of tissue-engineered cartilage-like tissue for the treatment for full-thickness cartilage defects of the knee.,"Nobuo Adachi, Mitsuo Ochi, Masataka Deie, Atsuo Nakamae, Goki Kamei, Yuji Uchio, Junji Iwasa",The purposes of this study were to evaluate early- to midterm clinical results after implantation of tissue-engineered cartilage-like tissue for the treatment for full-thickness cartilage defects of the knee and to identify the factors affecting the final clinical results.,2014,Jeyaraman_2020,0
22922521,"Clinical and radiological outcomes 5 years after matrix-induced autologous chondrocyte implantation in patients with symptomatic, traumatic chondral defects.","Stefan Marlovits, Silke Aldrian, Barbara Wondrasch, Lukas Zak, Christian Albrecht, Goetz Welsch, Siegfried Trattnig","To date, few studies have been published reporting the 5-year follow-up of clinical and radiological outcomes for chondral defects treated with matrix-induced autologous chondrocyte implantation (MACI).",2012,Jeyaraman_2020,0
19896059,Arthroscopic implantation of a matrix to cover large chondral defect during microfracture.,"Thore Zantop, Wolf Petersen","Microfracturing techniques have been reported to be successful cartilage-restoring treatment options in defects of smaller sizes. The success may be limited by the size of the defect and the shoulder of the intact surrounding cartilage. We report a new technique using a 3-dimensional matrix to cover large cartilage defects during microfracture healing. In contrast to autologous chondrocyte implantation techniques, this technique is a 1-stage procedure. The defect cover consists of a resorbable polymer felt and sodium hyaluronan to induce hemostasis and to protect the underlying tissue. After conventional microfracture, the defect size is determined with an intra-articular measuring device, and the matrix is sized and introduced with an arthroscopic grasp. Depending on the size of the defect, the 3-dimensional matrix is fixed with 1 or 2 biodegradable pins perpendicular to the surface. The combination of the common microfracture technique with the implantation of the matrix leads to complete defect filling with cartilaginous repair tissue and therefore improves cartilage regeneration in the defect. We conclude that the introduced technique may be helpful in large cartilage defects combining the benefit of microfracturing and avoidance of the increased morbidity of matrix-associated autologous chondrocyte implantation.",2009,Jeyaraman_2020,0
16405080,Time course evaluation of reparative cartilage with MR imaging after autologous chondrocyte implantation.,"Atsuya Watanabe, Yuichi Wada, Takayuki Obata, Takahisa Sasho, Takuya Ueda, Mitsuru Tamura, Hiroo Ikehira, Hideshige Moriya","The aim of this study was to evaluate the qualitative change in reparative cartilage after autologous chondrocyte implantation (ACI). Ten knees of 10 patients were studied. The signal intensities of reparative and normal cartilage were evaluated by fat-suppressed three-dimensional spoiled-gradient recalled (FS 3D-SPGR) MR imaging. The signal intensity (SI) index (signal intensity of reparative cartilage divided by that of normal cartilage) was defined and the change in SI index was investigated. Histological and biochemical evaluation was done at the second look arthroscopy. The SI index was at its lowest level immediately after ACI and increased with time to 9 months thereafter. After 9-12 months, the SI index settled to almost level and was maintained at that value for at least 2-3 years postoperatively. The average of the SI indexes after 12 months to the last examination was 74.2 +/- 4.6 (range 64.2-82.8), which means signal intensity of reparative cartilage was maintained at a value lower than that of normal cartilage. The total ICRS score was 11.6 +/- 2.3 points (mean +/- SD). The GAG concentration was 107.9 +/- 17.0 microg/mg (mean +/- SD) in normal cartilage and 65.9 +/- 9.4 microg/mg in reparative cartilage. The quality of reparative cartilage as hyaline cartilage was inferior to that of normal cartilage. In the present study, the time course change in the SI index indicates that the major maturation process of implanted chondrocytes neared completion in 9-12 months. Minor changes, such as matrix remodeling with reorganization of the collagen fibers in reparative cartilage, may continue, but an almost identical condition seemed to be maintained during the first 2-3 years of follow-up. SI index does not always reflect all properties of reparative cartilage but may be a useful parameter for noninvasive evaluation.",2005,Jeyaraman_2020,0
32006743,Decellularized tissue engineered hyaline cartilage graft for articular cartilage repair.,"Xiaolei Nie, Yon Jin Chuah, Wenzhen Zhu, Pengfei He, Yvonne Peck, Dong-An Wang","Articular cartilage repair has been a long-standing challenge in orthopaedic medicine due to the limited self-regenerative capability of cartilage tissue. Currently, cartilage lesions are often treated by microfracture or autologous chondrocyte implantation (ACI). However, these treatments are frequently reported to result in a mixture of the desired hyaline cartilage and mechanically inferior fibrocartilage. In this study, by combining the advantages of cartilage tissue engineering and decellularization technology, we developed a decellularized allogeneic hyaline cartilage graft, named dLhCG, which achieved superior efficacy in articular cartilage repair and surpassed living autologous chondrocyte-based cartilaginous engraftment and ACI. By the 6-month time point after implantation in porcine knee joints, the fine morphology, composition, phenotype, microstructure and mechanical properties of the regenerated hyaline-like cartilaginous neo-tissue have been demonstrated via histology, biochemical assays, DNA microarrays and mechanical tests. The articular cartilaginous engraftment with allogeneic dLhCG was indicated to be well consistent, compatible and integrated with the native cartilage of the host. The successful repair of articular chondral defects in large animal models suggests the readiness of allogeneic dLhCG for clinical trials.",2020,Jeyaraman_2020,0
18592218,Bone marrow mesenchymal stem cells in a hyaluronan scaffold for treatment of an osteochondral defect in a rabbit model.,"S Løken, R B Jakobsen, A Arøen, S Heir, A Shahdadfar, J E Brinchmann, L Engebretsen, F P Reinholt","The purpose of this study was to evaluate the efficiency of using mesenchymal stem cells (MSC) in a hyaluronan scaffold for repair of an osteochondral defect in rabbit knee. Bone marrow was harvested from the posterior iliac crest in 11 New Zealand White rabbits. MSC were isolated and cultured in autologous serum for 28 days and transferred to a hyaluronan scaffold 24 h prior to implantation. A 4 mm diameter and 1.5 mm deep defect was created in the medial femoral condyle of both knees and the scaffold with MSC was implanted in one knee while an empty scaffold was implanted in the contra-lateral knee. After 24 weeks the rabbits were killed and histological sections were subjected to semiquantitative and quantitative evaluation by observers blinded regarding treatment modality. High degree of filling was obtained, but there was no statistically significant difference between the two treatments. However, there was a tendency for a better quality of repair in the MSC treated knees. No hypertrophy was observed by either method. MSC in a hyaluronan scaffold may be a promising treatment approach, but further studies are needed to determine the best combination of scaffold and cells.",2008,Jeyaraman_2020,0
22095486,Cell-free collagen type I matrix for repair of cartilage defects-clinical and magnetic resonance imaging results.,"Turgay Efe, Christina Theisen, Susanne Fuchs-Winkelmann, Thomas Stein, Alan Getgood, Marga B Rominger, Jürgen R J Paletta, Markus D Schofer",Several well-described techniques are available for the treatment of chondral and osteochondral defects. The aim of the study was to assess the efficacy of a single-stage procedure incorporating a new cell-free collagen type I gel for the treatment of small chondral and osteochondral defects in the knee evaluated at 2-year follow-up.,2012,Jeyaraman_2020,0
30170915,New biotechnologies for musculoskeletal injuries.,"Isabel Andia, Nicola Maffulli","The practice of any sport is inherently associated with the risk of musculoskeletal lesions. We describe regenerative medicine technologies, including cellular therapies, gene therapies and multimolecular preparations of growth factors and cytokines, which are expected to advance the field of orthopaedics and sports medicine. Gene therapy involves the introduction of genetic information in the injured tissue to help that tissue to heal and, possibly, regenerate. Cell therapies used in clinical practice are based on the transplantation of adult human cells, which can be at different stages of differentiation. Currently, the stromal vascular fraction, containing stem cells and other niche components, has been injected in the articular cartilage of the knee or delivered via arthroscopy. Bone marrow concentrate (BMC) has been used to manage focal chondral defects via arthroscopy with promising clinical results. In addition, purified mesenchymal stem cells (MSCs) have been injected or delivered as an adjuvant to arthroscopic microfractures, and patients have shown improved clinical outcomes. Laboratory-expanded MSCs injected in osteoarthritis moderately improved pain and functional outcomes. MSC treatment in the form of stromal vascular fraction (SVF) or BMC or laboratory expanded adhesive cells (bone marrow and adipose derived stem cells, BM-MSCs and ADSCs) has been proven to be safe. Despite their safety, expensive regulatory complexities required to implement cell-based therapies make these treatments unavailable for most patients. At present, although some results are promising, all biological interventions are experimental, and cost/efficacy has not been demonstrated yet. Moreover, short follow-up in most studies questions the durability of treatments.",2019,Jeyaraman_2020,0
12522411,The arthroscopic implantation of autologous chondrocytes for the treatment of full-thickness cartilage defects of the knee joint.,"Christoph Erggelet, Michael Sittinger, Andreas Lahm","Autologous chondrocyte implantation is an established option for the treatment of full-thickness cartilage defects of the knee. Open implantation has a high morbidity. On a resorbable polymer fleece, autologous chondrocytes can be implanted arthroscopically. Transosseous anchoring assures high initial stability of the implant. Tibial defects can be addressed. The arthroscopic technique for the implantation of autologous chondrocytes eliminates a substantial amount of the side effects known to occur after open autologous chondrocyte implantation procedures.",2003,Jeyaraman_2020,0
21594730,The restoration of full-thickness cartilage defects with mesenchymal stem cells (MSCs) loaded and cross-linked bilayer collagen scaffolds on rabbit model.,"Yiying Qi, Tengfei Zhao, Ke Xu, Tianyang Dai, Weiqi Yan","Cartilage has a limited self-repair capability and the repair of large cartilage defects remains a challenge in clinic. This study aimed to investigate the effect of mesenchymal stem cells (MSCs) loaded three-dimensional bilayer collagen scaffold for cartilage repair. Cross-linked three-dimensional bilayer collagen scaffolds seeded with or without MSCs were implanted into large cartilage defects (4 mm in diameter; 3 mm in depth) in rabbit knees. The untreated cartilage defects served as control. The tissue response was evaluated at 6 and 12 weeks after implantation by general histology and semi-quantitative histological grading systems. In addition, the repaired tissues were evaluated by mechanical test at 12 weeks after implantation. The MSCs-loaded collagen scaffold group showed the most hyaline cartilage, highest histological scores and compressive modulus. Moreover, it showed a good integration with the subchondral bone and adjacent cartilage. The structure of the novel bilayer collagen scaffolds provided architectural support for the differentiation of MSCs and demonstrated successful induction of in vivo chondrogenesis. These findings suggested that MSCs-loaded bilayer collagen scaffold could be an appealing candidate to be used for cartilage regeneration.",2012,Jeyaraman_2020,0
17372718,Arthroscopic second generation autologous chondrocyte implantation.,"Maurilio Marcacci, Elizaveta Kon, Stefano Zaffagnini, Giuseppe Filardo, Marco Delcogliano, Maria Pia Neri, Francesco Iacono, Anthony P Hollander","A biodegradable, hyaluronian-based biocompatible scaffold was used for autologous chondrocyte transplantation. This prospective study analyzes a clinical outcome of 70 consecutive patients treated by arthroscopic autologous chondrocyte transplantation at minimum 24 months follow up (47 of these patients achieved minimum 36 months follow-up and 21 patients minimum 48 months follow-up) in order to establish clear indication criteria for this type of treatment. 31 of these patients presented isolated chondral lesions, while 39 patients with associated lesions (23 ACL lesions, 28 meniscal lesions, 1 varus knee) were treated during the same surgical procedure with cartilage harvesting. A statistically significant clinical improvement was shown just at 24 months and the second-look arthroscopy demonstrated a complete coverage of the grafted area with a hyaline cartilage-like tissue in 12 of 15 analyzed patients. A better clinical outcome was observed in young, well-trained patients and in traumatic lesions. Other factors, such as defect size, localization, previous and associated surgery did not influence significantly the results. This matrix autologous chondrocyte transplantation procedure simplifies the surgical procedure and can be performed arthroscopically, thus reducing surgical morbidity and recovery time.",2007,Jeyaraman_2020,0
19011554,Second generation issues in cartilage repair.,"Elizaveta Kon, Marco Delcogliano, Giuseppe Filardo, Clara Montaperto, Maurilio Marcacci","In recent years, regenerative techniques, such as autologous chondrocyte implantation (ACI), have emerged as a potential therapeutic option for the treatment of chondral lesions. However, the good results reported have to be weighed against the number of problems that can be observed with traditional ACI methods. To address these problems, the so-called second generation ACI techniques have been developed. Autologous chondrocyte transplantation on a 3-dimensional matrix was introduced in clinical practice from 1998 to 1999 and results at short to medium-term follow-up are well documented for different types of scaffolds. These techniques may be used for the treatment of large chondral lesions in the young, active population and highly competitive athletes, but long-term and randomized controlled studies will be needed to confirm reliability of these procedures.",2008,Jeyaraman_2020,0
18065881,[Treatment of deep cartilage defects in the knee with autologous chondrocyte transplantation: a review of 28 cases].,"H Robert, J Bahuaud, N Kerdiles, N Passuti, M Capelli, J-P Pujol, D Hartman, B Locker, C Hulet, P Hardy, H Coudane, A Rochverger, J-P Francheschi","The knee has little capacity for spontaneous regeneration of deep cartilage defects. In 1999, the French Society of Arthroscopy initiated a multicentric clinical trial on autologous chondrocyte transplantation using the technique described by Brittberg and Peterson. The protocol of this prospective study was validated by the ethics committee and all patients provided the informed consent for participation.",2007,Jeyaraman_2020,0
28243954,Knee Cartilage Regeneration with Umbilical Cord Mesenchymal Stem Cells Embedded in Collagen Scaffold Using Dry Arthroscopy Technique.,"B Sadlik, G Jaroslawski, D Gladysz, M Puszkarz, M Markowska, K Pawelec, D Boruczkowski, T Oldak","Articular cartilage injuries lead to progressive degeneration of the joint with subsequent progression to osteoarthritis, which currently becomes a serious health and economic issue. Due to limited capability for self-regeneration, cartilage repair remains a challenge for the present-day orthopedics. Currently, available therapeutic methods fail to provide satisfactory results. A search for other strategies that could regenerate a hyaline-like tissue with a durable effect and adequate mechanical properties is underway. Tissue engineering strategies comprise the use of an appropriately chosen scaffold in combination with seeding cells. Mesenchymal stem cells (MSC) provide an interesting new option in regenerative medicine with solid preclinical data and first promising clinical results. They act not only through direct cartilage formation, but also due to paracrine effects, such as releasing trophic factors, anti-inflammatory cytokines, and promoting angiogenesis. The MSC can be applied in an allogeneic setting without eliciting a host immune response. Out of the various available sources, MSC derived from Wharton's jelly of an umbilical cord seem to have many advantages over their counterparts. This article details a novel, single-staged, and minimally invasive technique for cartilage repair that involves dry arthroscopic implantation of scaffold-embedded allogenic mesenchymal stem cells isolated from umbilical cord Wharton's jelly.",2017,Jeyaraman_2020,0
25175660,Improved quality of cartilage repair by bone marrow mesenchymal stem cells for treatment of an osteochondral defect in a cynomolgus macaque model.,"Susumu Araki, Shinji Imai, Hirohito Ishigaki, Tomohiro Mimura, Kazuya Nishizawa, Hiroaki Ueba, Kousuke Kumagai, Mitsuhiko Kubo, Kanji Mori, Kazumasa Ogasawara, Yoshitaka Matsusue",Integration of repaired cartilage with surrounding native cartilage is a major challenge for successful tissue-engineering strategies of cartilage repair. We investigated whether incorporation of mesenchymal stem cells (MSCs) into the collagen scaffold improves integration and repair of cartilage defects in a cynomolgus macaque model.,2015,Jeyaraman_2020,0
21862278,Evaluation of intra-articular mesenchymal stem cells to augment healing of microfractured chondral defects.,"C Wayne McIlwraith, David D Frisbie, William G Rodkey, John D Kisiday, Natasha M Werpy, Christopher E Kawcak, J Richard Steadman",This study evaluated intra-articular injection of bone marrow-derived mesenchymal stem cells (BMSCs) to augment healing with microfracture compared with microfracture alone.,2011,Jeyaraman_2020,0
19288020,Long-term effects of chondrospheres on cartilage lesions in an autologous chondrocyte implantation model as investigated in the SCID mouse model.,"T Schubert, S Anders, E Neumann, J Schölmerich, F Hofstädter, J Grifka, U Müller-Ladner, J Libera, J Schedel","Microtraumata often lead to articular cartilage lesions. Due to the bradytrophic character of hyaline cartilage, these lesions are hardly repaired by the organism. Autologous chondrocyte implantation (ACI) was established for restoring isolated structural cartilage defects in knee joints. However, results are not always convincing. Human chondrocytes from patients undergoing total knee arthroplasty were cultured in monolayer followed by condensing single chondrocytes to spheroids (chondrospheres). The integrative capacity of chondrospheres was examined by implanting them into lesions in human articular cartilage specimens and co-implanting them into SCID mice. Mice were sacrificed after 4, 12 and 24 weeks. HE and safranin O staining as well as immunohistochemistry using anti-S100, anti-collagen I and II antibodies were performed and analyzed using semiquantitative scores. Integration of the chondrospheres with the (native) cartilage matrix was analyzed by determining the percentage of adhering surface. With respect to long-term stability, the chondrocytes within chondrospheres showed a typical chondrocytic morphology. Immunohistochemically, a high collagen II production was detected. Over a time period of 24 weeks, an increasing content of collagen type II, glycosaminoglycans and collagenous fibers were found. Importantly, the newly synthesized cartilaginous matrix integrated continuously with the native cartilage lesion border. In conclusion, the presented data demonstrate that chondrospheres are able to restore and conserve their phenotype for at least 24 weeks under in vivo conditions. Moreover, chondrospheres adhere to full-thickness cartilage defects and appear to produce a cartilaginous extracellular matrix which fuses with native cartilage thus generating an autologous cartilage-like repair tissue.",2009,Jeyaraman_2020,0
30844703,One-step strategy for chondral defect repair.,"Ying Zhang, Hongbo Tan, Guangxing Chen, Weinan Zeng, Junli Liu, Liu Yang, Fuyou Wang","One-step clinical therapies of articular cartilage defects remains a challenge. In this study, a strategy was proposed to utilize type II collagen (Col-II) gels with autologous bone marrow-derived cells (BMDCs) embedded to repair full-thickness chondral defects. Its feasibility and efficacy were further assessed in a minipig model. An 8-mm full-thickness chondral defect was created on the femoral trochlea of two knees in Guizhou minipigs. One knee received Col-II gels with BMDCs implantation versus the untreated one as control. After 1, 3, and 6 months operation, the animals were sacrificed, and the repair outcomes of chondral defects were evaluated using Magnetic Resonance Imaging (MRI), macro- and microscopic observation, and histological analysis. The treatment group showed significantly better repair outcomes of chondral defects than that in the control group at each time point (P < 0.01). Furthermore, the image showed that the repaired tissue in the treatment group was more similar to the surrounding healthy cartilage tissue. Based on the hyaline-like tissue regenerated ability, this one-step strategy provides a promising therapeutic potential for clinical application.",2019,Jeyaraman_2020,0
25056988,Autologous chondrocyte implantation of the ankle: 2- to 10-year results.,"Steve K Kwak, Brian S Kern, Richard D Ferkel, Keith W Chan, Sina Kasraeian, Gregory R Applegate","The treatment of osteochondral lesions of the talus after failed surgery is challenging, with no clear solution. Short-term results using autologous chondrocyte implantation have been promising.",2014,Jeyaraman_2020,0
27161508,Clinical Outcomes After Autologous Chondrocyte Implantation in Adolescents' Knees: A Systematic Review.,"Alex C DiBartola, Brennan M Wright, Robert A Magnussen, David C Flanigan",To perform a systematic review of the use of autologous chondrocyte implantation (ACI) in the adolescent knee.,2016,Jeyaraman_2020,0
